customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargesGroup,AvgChargesPerMonth,CustomerLifetimeValue,TotalServices,ContractRisk,PaymentRisk,HasFamily,HasInternetPhone,HighValueCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerSegment
6833-JMZYP,0,0,1,0,-0.7073594915983407,1,0,0.9717626351782166,-0.341639239188588,0,1-2 Years,Very High,1.1483308497566904,-0.3839942523458163,0.369182623097476,3,1,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,New Customer
2722-VOJQL,1,0,1,0,1.2879383306831464,1,0,1.3589613362169235,2.039779292609658,1,4+ Years,Very High,1.5452846602902155,1.9791930908505087,1.2340265327849944,2,1,0,1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,New Customer
1310-QRITU,0,0,1,0,-0.5851984004382496,1,0,-0.4806479429669752,-0.6028931151539306,0,1-2 Years,Medium,-0.36011764870514607,-0.6068181430283907,-0.49566128659004244,3,3,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
8961-QDZZJ,0,0,0,1,1.002895784642934,1,0,1.0049985751815391,1.436532776342812,0,4+ Years,Very High,1.1927169217517004,1.3845544638327623,0.369182623097476,2,3,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,New Customer
9715-SBVSU,1,0,0,1,-0.748079855318371,1,0,-0.11172900893009581,-0.6460199687815794,0,1-2 Years,Medium,-0.15357370934997425,-0.6270427450760759,0.369182623097476,1,1,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,New Customer
8490-BXHEO,1,1,1,0,-0.5851984004382496,1,0,0.5247392421335293,-0.38302337085378957,0,1-2 Years,High,0.49957643112154676,-0.3663750029636627,-0.06323933174628321,3,1,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
7173-TETGO,0,1,0,0,1.6137012404433893,1,1,0.45660556512671835,1.4658502129009425,0,4+ Years,High,0.5797407054733758,1.4892101556515693,-0.06323933174628321,1,1,1,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,New Customer
7929-SKFGK,1,0,0,0,1.5322605130033284,1,1,1.6464522172456624,2.631510608061346,0,4+ Years,Very High,1.8702759268118858,2.52649378469114,2.098870442472513,1,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,New Customer
2300-RQGOI,0,0,1,0,0.22920887396235737,1,1,-1.4860351280674797,-0.6786904906345451,0,2-4 Years,Low,-1.3124596325073166,-0.6701856188764871,-1.360505196277561,1,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
3563-SVYLG,1,0,0,1,1.4508197855632678,1,1,-0.07018408392594272,0.9247460734469285,0,4+ Years,Medium,0.1429684519869241,0.8746118777046666,0.8016045779412352,1,1,1,1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,New Customer
5228-EXCET,1,0,1,0,-0.7888002190384014,1,0,0.534710024134526,-0.5608030707950795,1,1-2 Years,High,0.425915475550964,-0.5425012590055668,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
6435-VWCCY,1,1,0,0,1.3286586944031769,1,0,0.9285559131738974,1.627393920888294,0,4+ Years,Very High,1.0283581690612889,1.6541422269356392,0.8016045779412352,1,1,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,New Customer
4998-IKFSE,0,0,1,0,-0.0965540357978854,1,1,1.1861344481996465,0.360501233504217,0,2-4 Years,Very High,1.338742047920372,0.3240876119219367,0.8016045779412352,3,3,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
8630-QSGXK,1,0,0,0,0.758573602322752,1,0,0.3469269631157543,0.7153767804648237,0,4+ Years,High,0.523394159031788,0.6869381687468901,0.8016045779412352,1,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,New Customer
2455-USLMV,0,0,1,0,-0.055833672077855064,1,0,0.6643301901474837,0.14718324139201036,0,2-4 Years,High,0.7411847966632888,0.15352532936913368,0.369182623097476,3,1,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,New Customer
7394-FKDNK,0,0,0,0,-0.9516816739185228,1,1,0.8205391081630994,-0.6294530802524929,1,0-1 Year,Very High,0.8605323642266678,-0.6511312176023033,-0.06323933174628321,3,3,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
9488-FVZCC,0,0,0,1,1.6137012404433893,1,0,0.4898415051300408,1.4920792814243564,0,4+ Years,High,0.6064333789085403,1.5210042898750045,1.6664484876287537,1,1,1,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,New Customer
6331-LWDTQ,1,0,1,0,-0.9109613101984924,1,0,0.2455573461056209,-0.6554174315157884,1,0-1 Year,High,0.43098094045394425,-0.6880256608574146,0.369182623097476,3,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,New Customer
5995-WWKKG,0,0,1,0,0.18848851024232702,1,0,-1.4943441130683104,-0.699184018522057,0,2-4 Years,Low,-1.3361253100153636,-0.6831240651646351,-1.360505196277561,2,3,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,New Customer
1597-FZREH,0,0,1,0,-1.2367242199587352,1,1,0.3868100911197414,-0.9348926788859584,1,0-1 Year,High,-0.17881164330776383,-0.9391551627027972,0.8016045779412352,3,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,High Risk
7879-CGSFV,1,0,1,0,0.9214550572028734,1,0,1.2010906212011416,1.4437022021376897,0,4+ Years,Very High,1.3139547913546854,1.4439476729029292,0.8016045779412352,2,2,0,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,New Customer
9921-EZKBY,1,0,1,1,0.025607055362205634,1,0,1.0149693571825356,0.43914431953110594,0,2-4 Years,Very High,1.2216623275546896,0.3821119068797058,0.8016045779412352,3,1,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,New Customer
7432-FFVAR,0,0,0,1,0.5549717837226001,1,1,0.8703930181680831,0.8633316690994226,0,2-4 Years,Very High,1.018856988333797,0.8408306100922668,0.369182623097476,2,1,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,New Customer
7246-ZGQDF,0,0,1,1,-1.2774445836787656,1,1,-0.3410569949530208,-0.9817917534702968,0,0-1 Year,Medium,-1.042473409265893,-0.9825629876217371,-0.06323933174628321,3,3,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,High Risk
7000-WCEVQ,0,1,1,0,-0.5037576729981889,1,0,-0.10508182092943122,-0.4877190472306803,1,1-2 Years,Medium,-0.10272325243316616,-0.46259641750930863,-0.06323933174628321,3,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,High Risk
0727-IWKVK,1,0,0,0,-0.9516816739185228,1,0,0.50313588113137,-0.6786022515478388,1,0-1 Year,High,0.4954017352789047,-0.6890854653315291,-0.06323933174628321,3,3,1,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
5959-BELXA,1,1,1,0,-0.015113308357824713,1,0,1.04321990618536,0.3262424080905399,1,2-4 Years,Very High,1.063170824914124,0.3520399549267068,0.369182623097476,3,1,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,New Customer
4456-RHSNB,0,0,0,1,-0.5444780367182193,1,0,-0.5039131009693008,-0.5810098216507963,0,1-2 Years,Medium,-0.35760765595678085,-0.5904794907191254,-0.49566128659004244,3,1,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,New Customer
3512-IZIKN,0,0,0,0,1.5322605130033284,1,1,0.017891157082861757,1.0941430601511306,1,4+ Years,High,0.26166347441356524,1.011856557102495,0.8016045779412352,1,1,1,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,New Customer
2481-SBOYW,0,0,1,1,1.1657772395230555,1,0,-1.3215172250510334,-0.3447717267666577,0,4+ Years,Low,-1.143525589325204,-0.33321195462782965,-0.9280832414338016,1,1,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
7109-MFBYV,1,0,1,0,-0.2594354906780068,1,1,-0.641842251983089,-0.4617767557390613,0,2-4 Years,Medium,-0.43865674978515157,-0.48480815294595847,-0.9280832414338016,3,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
1833-TCXKK,1,0,0,0,0.5142514200025698,1,0,1.4287568102239003,1.148432158247112,0,2-4 Years,Very High,1.5435241546247416,1.1345068457213714,1.2340265327849944,3,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,New Customer
1832-PEUTS,1,0,0,1,1.2064976032430856,1,0,0.8089065291619363,1.3817583632699464,0,4+ Years,Very High,0.8798445082900184,1.432775567404972,0.369182623097476,1,1,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,New Customer
6141-OOXUQ,1,0,1,0,-1.2774445836787656,1,1,-1.4993295040688086,-0.9971674143288498,1,0-1 Year,Low,-1.6136045770769136,-0.9979522317562748,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
8660-BUETV,0,0,1,0,-1.1960038562387048,1,1,-0.6651074099854147,-0.9405179206634778,0,0-1 Year,Medium,-0.7224924608724874,-0.9473465681173073,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
0580-PIQHM,0,0,0,1,0.35136996512244845,1,0,1.2243557792034672,0.7283038066672801,0,2-4 Years,Very High,1.1317426050538375,0.8328379180166531,1.2340265327849944,2,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,New Customer
5696-CEIQJ,1,0,0,1,1.4100994218432374,1,1,1.2758714862086173,2.0364262073148227,0,4+ Years,Very High,1.3880514567034485,2.0451879986240136,1.2340265327849944,1,1,1,1,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
7503-ZGUZJ,1,0,1,0,-1.2774445836787656,1,0,0.6610065961471517,-0.968489711149339,1,0-1 Year,High,-0.548367104832542,-0.9692491939156737,-0.06323933174628321,3,2,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,High Risk
1696-HXOWK,0,0,0,0,1.5729808767233588,1,1,1.0266019361836989,2.0194181233522057,0,4+ Years,Very High,1.1858531568719648,1.9922419334380435,0.8016045779412352,2,2,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,New Customer
3026-ATZYV,0,0,0,1,0.18848851024232702,1,1,0.3436033691154218,0.1672135140743148,0,2-4 Years,High,0.3576885248995231,0.22040340753773427,0.8016045779412352,2,1,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,New Customer
4012-YCFAI,1,0,0,0,1.125056875803025,1,0,-0.11339080593026184,0.655793337166471,0,4+ Years,Medium,0.08802161203476053,0.6188457312850331,0.369182623097476,1,2,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,New Customer
2506-TNFCO,0,1,0,0,-1.2774445836787656,1,0,0.15914390209698223,-0.9751517621956561,1,0-1 Year,High,-0.7958299637693116,-0.975917130398644,-0.9280832414338016,3,3,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
9970-QBCDA,0,0,1,0,-1.0738427650786138,1,1,-1.4976677070686424,-0.9486800361838,0,0-1 Year,Low,-1.3290339952059174,-0.9544340105379481,-1.360505196277561,3,1,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,New Customer
8718-PTMEZ,0,0,1,0,-0.7888002190384014,0,0,-1.1204397880309327,-0.8526317903041158,1,1-2 Years,Low,-1.1226588673414308,-0.8283835158979542,-0.9280832414338016,3,3,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
9496-IVVRP,0,0,0,1,-0.8702409464784621,1,1,-0.4573827849646494,-0.7491935209127883,0,0-1 Year,Medium,-0.34679139854629937,-0.758900085063822,-0.49566128659004244,3,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
2207-OBZNX,1,0,1,0,-1.0331224013585834,1,0,-0.4573827849646494,-0.8496316613561055,1,0-1 Year,Medium,-0.4850674165780207,-0.8489834653635548,-0.49566128659004244,3,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
2657-VPXTA,0,0,0,1,-0.9109613101984924,1,0,0.8005975441611056,-0.595767808902406,0,0-1 Year,High,0.8338343845027251,-0.6142809328669471,-0.06323933174628321,3,3,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
6551-VLJMV,1,0,0,0,0.06632741908223598,1,1,-1.4860351280674797,-0.7062652052302284,0,2-4 Years,Low,-1.2997692294849181,-0.7056007517198134,-1.360505196277561,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
1221-GHZEP,0,0,1,0,1.2064976032430856,1,0,0.011243969082197169,0.6913316293373878,0,4+ Years,High,0.06568571936927765,0.7756967934539796,0.369182623097476,1,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,New Customer
9289-LBQVU,1,0,0,0,1.2879383306831464,1,0,0.179085466098976,0.9710274744243234,0,4+ Years,High,0.3237787418216869,0.9759115220221115,0.8016045779412352,2,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,New Customer
6142-VSJQO,0,0,0,1,-1.2774445836787656,1,0,-0.6784017859867437,-0.9862698871206358,1,0-1 Year,Medium,-1.2088143376240525,-0.9870450773768464,-0.9280832414338016,3,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
3458-IDMFK,1,0,1,0,-0.30015585439803716,1,0,-1.462769970065154,-0.7855039050923841,0,2-4 Years,Low,-1.3060724097940566,-0.7775570596602128,-1.360505196277561,1,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
6933-FHBZC,0,0,1,0,-0.2594354906780068,1,0,-0.28954128794787104,-0.3205721572374859,0,2-4 Years,Medium,-0.05013338455231842,-0.36310727250180963,-0.06323933174628321,2,2,0,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,New Customer
0221-NAUXK,1,0,1,1,-0.9109613101984924,1,0,-1.4893587220678117,-0.9089945069376927,0,0-1 Year,Low,-1.2815931495389303,-0.9185331339773192,-1.360505196277561,2,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,New Customer
9770-KXGQU,0,0,1,0,0.8400143297628127,1,1,1.1246479591934997,1.3377270590035595,0,4+ Years,Very High,1.2885150389014424,1.3010065444567351,1.2340265327849944,2,2,0,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,New Customer
6437-UKHMV,0,0,1,0,-1.0331224013585834,1,0,0.4964886931307054,-0.7472743207769288,1,0-1 Year,High,0.46545217404003386,-0.7602689991762199,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
6538-POCHL,1,0,1,0,0.025607055362205634,1,0,0.4732235351283796,0.13103548852477823,0,2-4 Years,High,0.5484418852543668,0.14458322911879257,-0.06323933174628321,3,1,0,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,New Customer
6726-NNFWD,0,1,0,0,1.5729808767233588,1,1,0.8205391081630994,1.8333660090322104,0,4+ Years,Very High,0.9938827970234816,1.7978561294775413,0.369182623097476,1,1,1,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,New Customer
3002-WQZWT,0,0,1,0,-0.13727439951791576,1,0,0.31369102311243185,-0.1264241067121984,0,2-4 Years,High,0.24209372713546085,-0.05642635280492494,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
4277-UDIEF,1,0,0,1,-0.3408762181180675,1,1,0.5396954151350245,-0.15704306979924526,0,1-2 Years,High,0.5866516159782377,-0.14818775685533916,1.2340265327849944,3,1,1,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,New Customer
1208-NBVFH,1,0,0,1,-0.5037576729981889,1,0,-0.5039131009693008,-0.5912014361653609,0,1-2 Years,Medium,-0.46880596175905215,-0.5685768649207591,-0.49566128659004244,3,3,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
4912-PIGUY,0,0,1,0,-1.2774445836787656,1,0,0.6593447991469852,-0.9685117709210157,0,0-1 Year,High,-0.5491865182727301,-0.9692712731755512,-0.06323933174628321,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
1114-CENIM,1,0,1,1,0.880734693482843,1,0,-0.3244390249513595,0.3586261529117105,1,4+ Years,Medium,-0.09260934939998844,0.3048786558286113,-0.06323933174628321,3,1,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
6060-DRTNL,0,1,1,0,-1.1145631287986442,1,0,0.6676537841478158,-0.822498142193953,1,0-1 Year,High,0.33441430806330674,-0.8192868608284714,-0.06323933174628321,3,2,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,High Risk
2725-TTRIQ,0,0,0,1,1.6137012404433893,1,0,0.6460504231456565,1.6354016180068804,0,4+ Years,High,0.7522889712620006,1.6704367207251498,1.6664484876287537,1,1,1,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
3374-TTZTK,1,0,0,0,0.7992939660427822,1,0,1.3805646972190828,1.4150024391865024,0,4+ Years,Very High,1.4576652211642571,1.434276957076634,1.6664484876287537,1,3,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,New Customer
8990-ZXLSU,0,0,1,0,-0.9516816739185228,1,1,0.142525932095321,-0.7183980796523292,0,0-1 Year,High,0.19975736605908226,-0.7322062598720631,-0.9280832414338016,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
2275-RBYQS,0,0,1,0,-1.2774445836787656,1,0,-0.6435040489832552,-0.9858066319154282,0,0-1 Year,Medium,-1.191606655380105,-0.9865814129194213,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
8473-VUVJN,1,1,1,0,-1.2774445836787656,1,0,0.2954112561106046,-0.9733428609181793,1,0-1 Year,High,-0.7286380616738972,-0.9741066310886984,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
6289-CPNLD,1,0,0,1,0.025607055362205634,1,0,0.30372024111143525,0.05526017281584031,1,2-4 Years,High,0.38287216954579595,0.0702644403715131,0.8016045779412352,2,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,New Customer
5536-SLHPM,0,0,0,0,0.9214550572028734,1,0,0.43167861012422654,0.9610785173982007,1,4+ Years,High,0.6737002469106643,0.8816993201253074,-0.06323933174628321,3,3,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
4419-UJMUS,1,0,0,1,1.4915401492832983,1,0,1.1495749141959914,2.01919752563544,0,4+ Years,Very High,1.2748043877731325,2.0205033860810966,0.8016045779412352,1,3,1,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,New Customer
7794-JASDG,1,0,1,0,-1.2774445836787656,1,0,-0.46569176996548,-0.9834462363460378,0,0-1 Year,Medium,-1.1039294172799914,-0.9842189321125411,-0.49566128659004244,3,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
7609-YBPXG,1,0,1,0,0.880734693482843,1,1,0.7424346491552913,1.083311712257946,0,4+ Years,High,0.8862470478223851,1.0703224372578115,1.6664484876287537,1,1,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
5519-TEEUH,1,0,1,1,0.025607055362205634,1,0,-1.4827115340671475,-0.704875439614606,0,2-4 Years,Low,-1.2780306729246371,-0.7129973037787377,-1.360505196277561,2,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
7856-GANIL,1,1,0,0,0.5142514200025698,1,0,1.1279715531938321,0.9909253884765686,0,2-4 Years,Very High,1.2891497214533432,0.9546712740200665,1.2340265327849944,2,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,New Customer
0804-XBFBV,0,0,1,1,-0.8702409464784621,0,1,-1.3148700370503688,-0.8641911106626263,0,0-1 Year,Low,-1.0587251091629546,-0.8842219641278621,-1.360505196277561,3,3,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
2676-OXPPQ,1,0,1,0,-1.0738427650786138,1,0,-0.3011738669490337,-0.8577496573330746,0,0-1 Year,Medium,-0.3639990807902471,-0.8590516078676427,-0.06323933174628321,3,1,0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
3703-TTEPD,1,0,1,0,-0.46303730927815856,1,1,0.019552954083027783,-0.3773981290762702,0,1-2 Years,High,0.1864977667542222,-0.4006199350334876,0.369182623097476,3,1,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,New Customer
2799-TSLAG,0,0,0,1,1.3286586944031769,1,0,-1.3115464430500368,-0.23438462929721798,0,4+ Years,Low,-1.0672792888643108,-0.2804425235208783,-0.9280832414338016,1,1,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
0196-VULGZ,0,1,0,0,-1.0738427650786138,1,0,0.6510358141461546,-0.796313193213892,1,0-1 Year,High,0.2880198994736157,-0.7831431124091913,-0.06323933174628321,3,3,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
8837-VVWLQ,0,0,1,0,-0.9924020376385531,1,1,0.6709773781481484,-0.7109418768256563,1,0-1 Year,High,0.4985701339142981,-0.7065280806346637,-0.06323933174628321,3,3,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
2696-NARTR,1,0,1,0,-0.8702409464784621,1,0,0.3020584441112687,-0.597179634289705,1,0-1 Year,High,0.5943049375095936,-0.6479076456602052,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,High Risk
2208-NKVVH,1,0,0,1,0.43281069256250915,1,1,-1.3464441800535252,-0.5302502870230623,0,2-4 Years,Low,-1.1326461337520337,-0.5461664161452128,-0.9280832414338016,1,2,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
7614-QVWQL,1,0,0,1,0.6771328748826912,0,0,-0.4307940329619915,0.11535099086275344,1,4+ Years,Medium,-0.26976653516862936,0.11420216752751003,-0.06323933174628321,2,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,New Customer
1976-CFOCS,0,1,0,0,-1.2774445836787656,1,1,-0.6235624849812617,-0.9855419146553097,1,0-1 Year,Medium,-1.1817736940978494,-0.9863164618008927,-0.9280832414338016,3,3,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
4631-OACRM,1,1,1,0,-0.7073594915983407,1,0,0.48651791112970877,-0.4957708638926199,1,1-2 Years,High,0.4326756364325147,-0.48070141060876476,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
7139-JZFVG,1,0,0,1,1.125056875803025,1,1,-0.14164135493308597,0.6241375648106264,0,4+ Years,Medium,0.04946888132427702,0.5963248862100998,0.369182623097476,1,1,1,1,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,New Customer
4987-GQWPO,1,0,1,0,-0.62591876415828,0,1,-1.3181936310507012,-0.8369472926420911,0,1-2 Years,Low,-1.238586359284216,-0.8182049770944795,-1.360505196277561,3,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
3755-JBMNH,1,1,0,0,-0.6666391278783103,1,0,0.23392476710445778,-0.4906088773203079,1,1-2 Years,High,0.3159212714033776,-0.49933630594527817,-0.9280832414338016,3,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
1757-TCATG,1,0,0,1,0.10704778280226633,1,1,-1.4860351280674797,-0.6763742146085077,0,2-4 Years,Low,-1.2557485185592638,-0.6967469685089819,-1.360505196277561,2,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,New Customer
6345-ULYRW,1,1,0,0,0.47353105628253944,1,1,0.785641371159611,0.7205167072654591,1,2-4 Years,High,0.9143951410283575,0.7109604034934855,0.369182623097476,2,2,1,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,New Customer
4776-XSKYQ,0,0,0,1,-0.8295205827584317,0,1,-1.1470285400335904,-0.8431019689398477,0,0-1 Year,Low,-1.0056628362605253,-0.8463339541782686,-0.9280832414338016,2,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,New Customer
